2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	16q12.2	16	53782363	FTO	FTO			79068			rs8050136-?	rs8050136	0	8050136	intron_variant	0	NR	2E-17	16.69897000433602	(obese)	1.3	[1.23-1.39]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	11p15.1	11	17388025	KCNJ11	KCNJ11			3767			rs5219-?	rs5219	0	5219	missense_variant	0	NR	5E-7	6.301029995663981	(obese)	1.19	[1.11-1.27]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	11p15.1	11	17388025	KCNJ11	KCNJ11			3767			rs5219-?	rs5219	0	5219	missense_variant	0	NR	1E-9	9.0	(non-obese)	1.25	[1.16-1.34]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	9p21.3	9	22134095	CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		12998	312746	rs10811661-?	rs10811661	0	10811661	intergenic_variant	1	NR	7E-7	6.154901959985743	(non-obese)	1.26	[1.15-1.38]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	6p22.3	6	20660803	CDKAL	CDKAL1			54901			rs10946398-?	rs10946398	0	10946398	intron_variant	0	NR	7E-7	6.154901959985743	(non-obese)	1.18	[1.11-1.26]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	8q24.11	8	117172544	SLC30A8	LOC105375716, SLC30A8			105375716, 169026			rs13266634-?	rs13266634	0	13266634	missense_variant	0	NR	7E-6	5.154901959985743	(non-obese)	1.18	[1.10-1.27]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-?	rs7903146	0	7903146	intron_variant	0	NR	6E-16	15.221848749616356	(obese)	1.31	[1.23-1.40]	Affymetrix [393453]	N
2009-01-15	19056611	Timpson NJ	2008-12-03	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19056611	Adiposity-related heterogeneity in patterns of type 2 diabetes susceptibility observed in genome-wide association data.	Type 2 diabetes	958 European ancestry obese cases, 955 European ancestry non-obese cases, 2,938 European ancestry controls	Up to 3,757 European ancestry cases, up to 5,346 European ancestry controls	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-?	rs7903146	0	7903146	intron_variant	0	NR	9E-30	29.045757490560675	(non-obese)	1.49	[1.39-1.59]	Affymetrix [393453]	N
2009-05-07	19401414	Takeuchi F	2009-04-29	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19401414	Confirmation of multiple risk Loci and genetic impacts by a genome-wide association study of type 2 diabetes in the Japanese population.	Type 2 diabetes	519 Japanese ancestry cases, 503 Japanese ancestry controls	5,110 Japanese ancestry cases, 6,867 Japanese ancestry controls	6p22.3	6	20657333	CDKAL1	CDKAL1			54901			rs4712523-G	rs4712523	0	4712523	intron_variant	0	0.41	7E-20	19.154901959985743		1.27	[1.21-1.33]	Illumina [482625]	N
2009-05-07	19401414	Takeuchi F	2009-04-29	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19401414	Confirmation of multiple risk Loci and genetic impacts by a genome-wide association study of type 2 diabetes in the Japanese population.	Type 2 diabetes	519 Japanese ancestry cases, 503 Japanese ancestry controls	5,110 Japanese ancestry cases, 6,867 Japanese ancestry controls	9p21.3	9	22132077	CDKN2A, CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		10980	314764	rs2383208-A	rs2383208	0	2383208	intergenic_variant	1	0.55	2E-29	28.69897000433602		1.34	[1.27-1.41]	Illumina [482625]	N
2009-05-07	19401414	Takeuchi F	2009-04-29	Diabetes	www.ncbi.nlm.nih.gov/pubmed/19401414	Confirmation of multiple risk Loci and genetic impacts by a genome-wide association study of type 2 diabetes in the Japanese population.	Type 2 diabetes	519 Japanese ancestry cases, 503 Japanese ancestry controls	5,110 Japanese ancestry cases, 6,867 Japanese ancestry controls	11p15.4	11	2818521	KCNQ1	KCNQ1			3784			rs2237892-C	rs2237892	0	2237892	intron_variant	0	0.59	1E-26	26.0		1.33	[1.27-1.41]	Illumina [482625]	N
