2008-09-15	17975299	Webster JA	2007-11-01	Neurodegener Dis	www.ncbi.nlm.nih.gov/pubmed/17975299	Sorl1 as an Alzheimer's disease predisposition gene?	Alzheimer's disease	664 cases, 422 controls	NA	19q13.32	19	44919689	APOE	APOC1 - APOC1P1	341	342		340	7114	rs4420638-?	rs4420638	0	4420638	downstream_gene_variant	1	NR	1E-39	39.0				Affymetrix [~ 502627]	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	17q23.3	17	63471115	CYB561, ACE	CYB561 - LOC342541	1534	342541		24754	480	rs4968782-G	rs4968782	0	4968782	upstream_gene_variant	1	NR	4E-12	11.397940008672037	(Angiotensin-converting enzyme)			Illumina [5815690] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	1q21.3	1	154447611	IL6R, TDRD10, SHE, UBE2Q1, ADAR	IL6R			3570			rs61812598-G	rs61812598	0	61812598	intron_variant	0	NR	6E-63	62.221848749616356	(Interleukin-6 receptor)			Illumina [5815690] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	3p21.31	3	46408373	CCRL2, CCR5, CCR2, LTF, CCR3	CCRL2			9034			rs6808835-G	rs6808835	0	6808835	synonymous_variant	0	NR	2E-13	12.698970004336019	(Macrophage Inflammatory protein-1 beta)			Illumina [5815690] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	11q22.2	11	102846249	MMP3, MMP12, WTAPP1, MMP13, DCUN1D5	MMP3 - MMP12	4314	4321		2560	16480	rs573521-A	rs573521	0	573521	upstream_gene_variant	1	NR	2E-44	43.69897000433602	(Matrix metalloproteinase-3)			Illumina [5815690] (imputed)	N
2015-06-20	25340798	Kauwe JS	2014-10-23	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/25340798	Genome-Wide Association Study of CSF Levels of 59 Alzheimer's Disease Candidate Proteins: Significant Associations with Proteins Involved in Amyloid Processing and Inflammation.	Cerebrospinal fluid levels of Alzheimer's disease-related proteins	574 individuals	NA	3p22.1	3	42864624	CCBP2	ACKR2			1238			rs2228467-G	rs2228467	0	2228467	missense_variant	0	NR	4E-18	17.397940008672037	(Monocyte chemotactic protein 1)			Illumina [5815690] (imputed)	N
2016-03-24	21116278	Furney SJ	2010-11-30	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21116278	Genome-wide association with MRI atrophy measures as a quantitative trait locus for Alzheimer's disease.	Entorhinal cortical thickness (Alzheimer's disease interaction)	424 European ancestry mild cognitive impairment cases, 236 European ancestry Alzheimer's disease cases, 279 European ancestry controls	NA	9p21.3	9	25551359	TUSC1	LOC105375996			105375996			rs17774966-?	rs17774966	0	17774966	intergenic_variant	0	NR	8E-6	5.096910013008056		0.153	[NR] unit increase	Illumina [478011]	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-?	rs2075650	0	2075650	intron_variant	0	NR	6E-14	13.221848749616356		2.03167	[1.67959-2.45755]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	2q11.2	2	97728623	Intergenic	ZAP70			7535			rs6714710-?	rs6714710	0	6714710	intron_variant	0	NR	1E-6	6.0		1.48999	[1.26062-1.7611]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	12q24.33	12	131934988	Intergenic	PUS1			80324			rs4965006-?	rs4965006	0	4965006	intron_variant	0	NR	4E-6	5.3979400086720375		1.59605	[1.29704-1.96399]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	9q31.1	9	104807056	Intergenic	ABCA1			19			rs2777802-?	rs2777802	0	2777802	intron_variant	0	NR	6E-6	5.221848749616356		1.4778666	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	15q23	15	67699268	Intergenic	MAP2K5			5607			rs11637445-?	rs11637445	0	11637445	intron_variant	0	NR	6E-6	5.221848749616356		1.4859304	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	20p13	20	914814	Intergenic	LOC105372492, ANGPT4			105372492, 51378			rs1014897-?	rs1014897	0	1014897	intron_variant	0	NR	6E-6	5.221848749616356		1.4817307	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	15q24.1	15	72519061	Intergenic	ARIH1			25820			rs8038734-?	rs8038734	0	8038734	intron_variant	0	NR	6E-6	5.221848749616356		2.1375377	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	4q34.3	4	177819494	Intergenic	LINC01098, LINC01099			285501, 101928656			rs4997950-?	rs4997950	0	4997950	intron_variant	0	NR	7E-6	5.154901959985743		1.6716651	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	5q35.2	5	174705751	Intergenic	HIGD1AP3 - LOC105377741	100859920	105377741		72345	15612	rs10061074-?	rs10061074	0	10061074	intergenic_variant	1	NR	7E-6	5.154901959985743		2.73556	[1.72367-4.34148]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	1p22.3	1	85302696	Intergenic	LOC646626 - DDAH1	646626	23576		24608	15789	rs17125439-?	rs17125439	0	17125439	intron_variant	1	NR	8E-6	5.096910013008056		1.51359	[1.2572-1.82226]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	19q13.33	19	48613847	Intergenic	FAM83E			54854			rs433852-?	rs433852	0	433852	intron_variant	0	NR	8E-6	5.096910013008056		1.6849171	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	7p21.3	7	9684086	Intergenic	LOC105375145 - LOC340268	105375145	340268		16898	41982	rs7805053-?	rs7805053	0	7805053	intergenic_variant	1	NR	8E-6	5.096910013008056		1.5306224	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	1p31.1	1	73920165	Intergenic	RNU4ATAC8P - LRRIQ3	106481157	127255		36343	105850	rs1340425-?	rs1340425	0	1340425	intergenic_variant	1	NR	8E-6	5.096910013008056		1.63103	[1.28704-2.06695]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	1q32.2	1	207284500	Intergenic	C4BPAP2 - CD55	724	1604		55298	36972	rs12134133-?	rs12134133	0	12134133	intron_variant	1	NR	9E-6	5.045757490560675		1.46044	[1.22756-1.73751]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	5q11.2	5	57358044	Intergenic	LOC100288510 - SALL4P1	100288510	100419717		38024	64337	rs10071932-?	rs10071932	0	10071932	intergenic_variant	1	NR	9E-6	5.045757490560675		1.4506525	[NR]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	7q21.11	7	81272303	SEMA3C	LOC100420647 - EIF4EP4	100420647	100421455		80294	190733	rs2525776-?	rs2525776	0	2525776	intergenic_variant	1	NR	1E-8	8.0		3.3	[2.1-5.1]	Illumina [~ 5900000] (imputed)	N
2016-12-13	26993346	Schott JM	2016-03-15	Alzheimers Dement	www.ncbi.nlm.nih.gov/pubmed/26993346	Genetic risk factors for the posterior cortical atrophy variant of Alzheimer's disease.	Posterior cortical atrophy and Alzheimer's disease	293 cases, 10,547 healthy controls	NA	2q14.3	2	123995579	CNTNAP5	LOC107985819 - LOC107985820	107985819	107985820		82027	16355	rs76854344-?	rs76854344	0	76854344	intergenic_variant	1	NR	8E-10	9.096910013008056		1.9	[1.5-2.3]	Illumina [~ 5900000] (imputed)	N
