2010-07-14	20598377	Nischwitz S	2010-06-30	J Neuroimmunol	www.ncbi.nlm.nih.gov/pubmed/20598377	Evidence for VAV2 and ZNF433 as susceptibility genes for multiple sclerosis.	Multiple sclerosis	590 European ancestry cases, 825 European ancestry controls	NA	9q34.2	9	133970221	VAV2	VAV2			7410			rs3780792-G	rs3780792	0	3780792	intron_variant	0	NR	1E-6	6.0		1.6	[1.32-1.92]	Illumina [~ 300000]	N
2010-07-14	20598377	Nischwitz S	2010-06-30	J Neuroimmunol	www.ncbi.nlm.nih.gov/pubmed/20598377	Evidence for VAV2 and ZNF433 as susceptibility genes for multiple sclerosis.	Multiple sclerosis	590 European ancestry cases, 825 European ancestry controls	NA	10q11.21	10	43318601	intergenic	LOC105378271			105378271			rs2503875-A	rs2503875	0	2503875	intergenic_variant	0	NR	2E-7	6.698970004336019		1.66	[1.37-2.00]	Illumina [~ 300000]	N
2010-07-14	20598377	Nischwitz S	2010-06-30	J Neuroimmunol	www.ncbi.nlm.nih.gov/pubmed/20598377	Evidence for VAV2 and ZNF433 as susceptibility genes for multiple sclerosis.	Multiple sclerosis	590 European ancestry cases, 825 European ancestry controls	NA	19p13.2	19	12035555	ZNF433	LOC101928464, ZNF433			101928464, 163059			rs3745672-?	rs3745672	0	3745672	splice_region_variant	0	NR	1E-6	6.0		7.39	[3.32-16.47]	Illumina [~ 300000]	N
2010-09-27	20802204	Baranzini SE	2010-09-01	Brain	www.ncbi.nlm.nih.gov/pubmed/20802204	Genetic variation influences glutamate concentrations in brains of patients with multiple sclerosis.	Multiple sclerosis--Brain Glutamate Levels	382 cases	NA	3p26.1	3	4395674	SUMF1	SUMF1			285362			rs794185-?	rs794185	0	794185	intron_variant	0	NR	6E-7	6.221848749616356				Illumina [~ 500000]	N
2010-09-27	20802204	Baranzini SE	2010-09-01	Brain	www.ncbi.nlm.nih.gov/pubmed/20802204	Genetic variation influences glutamate concentrations in brains of patients with multiple sclerosis.	Multiple sclerosis--Brain Glutamate Levels	382 cases	NA	17q22	17	57933599	CUEDC1	CUEDC1			404093			rs8074980-?	rs8074980	0	8074980	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [~ 500000]	N
2010-09-27	20802204	Baranzini SE	2010-09-01	Brain	www.ncbi.nlm.nih.gov/pubmed/20802204	Genetic variation influences glutamate concentrations in brains of patients with multiple sclerosis.	Multiple sclerosis--Brain Glutamate Levels	382 cases	NA	14q12	14	28780143	FOXG1B	LINC01551			387978			rs2038256-?	rs2038256	0	2038256	intron_variant	0	NR	2E-6	5.698970004336019				Illumina [~ 500000]	N
2010-09-27	20802204	Baranzini SE	2010-09-01	Brain	www.ncbi.nlm.nih.gov/pubmed/20802204	Genetic variation influences glutamate concentrations in brains of patients with multiple sclerosis.	Multiple sclerosis--Brain Glutamate Levels	382 cases	NA	4p14	4	37062709	FLJ11017	LOC100508631 - LOC101928721	100508631	101928721		42003	10826	rs13117816-?	rs13117816	0	13117816	intergenic_variant	1	NR	7E-6	5.154901959985743				Illumina [~ 500000]	N
2010-09-27	20802204	Baranzini SE	2010-09-01	Brain	www.ncbi.nlm.nih.gov/pubmed/20802204	Genetic variation influences glutamate concentrations in brains of patients with multiple sclerosis.	Multiple sclerosis--Brain Glutamate Levels	382 cases	NA	14q23.3	14	65796245	FUT8	LOC107984641 - NCOA4P1	107984641	326605		5655	81788	rs8007846-?	rs8007846	0	8007846	intergenic_variant	1	NR	9E-6	5.045757490560675				Illumina [~ 500000]	N
2011-06-25	21654844	Briggs FB	2011-06-09	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/21654844	Genome-wide association study of severity in multiple sclerosis.	Multiple sclerosis	1,470 European ancestry cases	NA	4q31.3	4	153232848	TRIM2	TRIM2			23321			rs12644284-?	rs12644284	0	12644284	intron_variant	0	0.67	4E-6	5.3979400086720375	(Extreme)	2.04	[NR]	Affymetrix [2110417] (imputed)	N
2011-06-25	21654844	Briggs FB	2011-06-09	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/21654844	Genome-wide association study of severity in multiple sclerosis.	Multiple sclerosis	1,470 European ancestry cases	NA	7q11.23	7	76348912	YWHAG	YWHAG			7532			rs17149161-A	rs17149161	0	17149161	intron_variant	0	0.2	6E-6	5.221848749616356	(Extreme)	1.87	[NR]	Affymetrix [2110417] (imputed)	N
