2008-08-11	18668548	Julia A	2008-08-01	Arthritis Rheum	www.ncbi.nlm.nih.gov/pubmed/18668548	Genome-wide association study of rheumatoid arthritis in the Spanish population: KLF12 as a risk locus for rheumatoid arthritis susceptibility.	Rheumatoid arthritis	400 European ancestry cases, 400 European ancestry controls	410 European ancestry cases, 394 European ancestry controls	18q23	18	78649597	SALL3	LOC105372221 - LOC105372224	105372221	105372224		8360	259015	rs2002842-A	rs2002842	0	2002842	intergenic_variant	1	0.49	6E-6	5.221848749616356		1.61	[NR]	Illumina [299918]	N
2008-06-16	17982456	Plenge RM	2007-11-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17982456	Two independent alleles at 6q23 associated with risk of rheumatoid arthritis.	Rheumatoid arthritis	397 European ancestry cases, 1,211 controls	1,408 cases, 2,426 controls, 875 European ancestry cases, 832 European ancestry controls	6q23.3	6	137681500	TNFAIP3, OLIG3	LOC102723649 - LOC442263	102723649	442263		6946	24323	rs10499194-C	rs10499194	0	10499194	intron_variant	1	0.71	1E-9	9.0		1.33	[1.15-1.52]	Affymetrix [79853]	N
2008-06-16	17804836	Plenge RM	2007-09-05	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	Rheumatoid arthritis	1,522 European ancestry cases, 1,850 European ancestry controls	1,053 European ancestry cases, 1,858 European ancestry controls	9q33.2	9	120927961	TRAF1-C5	TRAF1			7185			rs3761847-G	rs3761847	0	3761847	5_prime_UTR_variant	0	0.41	4E-14	13.397940008672037		1.32	[1.23-1.42]	Illumina [297086]	N
2008-06-16	17804836	Plenge RM	2007-09-05	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	Rheumatoid arthritis	1,522 European ancestry cases, 1,850 European ancestry controls	1,053 European ancestry cases, 1,858 European ancestry controls	1p13.2	1	113834946	PTPN22	PTPN22, AP4B1-AS1			26191, 100287722			rs2476601-?	rs2476601	0	2476601	missense_variant	0	0.10	2E-11	10.698970004336019		1.72	[NR]	Illumina [297086]	N
2008-06-16	17804836	Plenge RM	2007-09-05	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/17804836	TRAF1-C5 as a risk locus for rheumatoid arthritis--a genomewide study.	Rheumatoid arthritis	1,522 European ancestry cases, 1,850 European ancestry controls	1,053 European ancestry cases, 1,858 European ancestry controls	6p21.32	6	32609603	HLA-DRB1	HLA-DRB1 - LOC107986589	3123	107986589		19767	27585	rs660895-?	rs660895	0	660895	intron_variant	1	0.21	1E-108	108.0		3.62	[NR]	Illumina [297086]	N
2008-06-16	17982456	Plenge RM	2007-11-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17982456	Two independent alleles at 6q23 associated with risk of rheumatoid arthritis.	Rheumatoid arthritis	397 European ancestry cases, 1,211 controls	1,408 cases, 2,426 controls, 875 European ancestry cases, 832 European ancestry controls	6q23.3	6	137685367	TNFAIP3, OLIG3	LOC102723649 - LOC442263	102723649	442263		10813	20456	rs6920220-?	rs6920220	0	6920220	intron_variant	1	0.20	1E-7	7.0		1.22	[NR]	Affymetrix [79853]	N
2008-09-25	18794853	Raychaudhuri S	2008-09-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18794853	Common variants at CD40 and other loci confer risk of rheumatoid arthritis.	Rheumatoid arthritis	3,393 European ancestry cases, 12,460 European ancestry controls	3,929 European ancestry cases, 5,807 European ancestry controls	1p36.32	1	2622185	MMEL1, TNFRSF14	MMEL1			79258			rs3890745-T	rs3890745	0	3890745	intron_variant	0	0.67	1E-7	7.0		1.12	[NR]	Affymetrix, Illumina [at least 315971] (imputed)	N
2008-09-25	18794853	Raychaudhuri S	2008-09-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18794853	Common variants at CD40 and other loci confer risk of rheumatoid arthritis.	Rheumatoid arthritis	3,393 European ancestry cases, 12,460 European ancestry controls	3,929 European ancestry cases, 5,807 European ancestry controls	7q21.2	7	92617430	CDK6	CDK6			1021			rs42041-G	rs42041	0	42041	intron_variant	0	0.24	4E-6	5.3979400086720375		1.11	[NR]	Affymetrix, Illumina [at least 315971] (imputed)	N
2008-09-25	18794853	Raychaudhuri S	2008-09-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18794853	Common variants at CD40 and other loci confer risk of rheumatoid arthritis.	Rheumatoid arthritis	3,393 European ancestry cases, 12,460 European ancestry controls	3,929 European ancestry cases, 5,807 European ancestry controls	9p13.3	9	34710263	CCL21	CCL21 - FAM205A	6366	259308		96	12790	rs2812378-G	rs2812378	0	2812378	upstream_gene_variant	1	0.34	3E-8	7.522878745280337		1.12	[NR]	Affymetrix, Illumina [at least 315971] (imputed)	N
2008-09-25	18794853	Raychaudhuri S	2008-09-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18794853	Common variants at CD40 and other loci confer risk of rheumatoid arthritis.	Rheumatoid arthritis	3,393 European ancestry cases, 12,460 European ancestry controls	3,929 European ancestry cases, 5,807 European ancestry controls	12q13.3	12	57574932	KIF5A, PIP4K2C	KIF5A			3798			rs1678542-C	rs1678542	0	1678542	intron_variant	0	0.37	9E-8	7.045757490560675		1.12	[NR]	Affymetrix, Illumina [at least 315971] (imputed)	N
